1|0|35.3396421211
1|141075|76.0772125252
1|79500|45.6572187107
1|91679|67.050614135
1|0|35.3396421211
1|64773|63.3515720156
3|154230|12.9304416998
3|135746|24.6305886691
3|71482|-10.2559641091
3|157419|16.2536530974
3|9890|10.6921670799
3|77710|19.7726827584
5|66140|88.9630616975
5|4409|97.9735337968
5|191351|61.6378783575
5|209104|62.6703268312
5|151848|79.0691523362
5|4409|97.9735337968
9|175781|46.9911777486
9|56111|56.9732613676
9|82317|-4.42283666108
9|66595|-1.39290151432
9|49876|49.4082048344
9|281874|54.4925061393
10|248694|50.8223368094
10|263882|88.1630195749
10|287711|73.0595485299
10|64052|91.1451105594
10|189272|85.4551340053
10|287711|73.0595485299
11|238301|22.597398706
11|229988|68.3495417848
11|290403|34.316838269
11|56450|61.8301511985
11|250370|48.7228522585
11|192959|56.7802757188
14|71860|43.08775138
14|243961|73.1352223386
14|0|99.3304427068
14|92928|7.74134199402
14|82771|76.7633458069
14|209802|71.1296939756
16|37604|78.4707425185
16|0|-54.6511604546
16|266966|53.4843818662
16|227708|66.0611339589
16|243350|60.4674703924
16|166141|67.6462243683
17|191351|62.567960359
17|178205|50.5108057128
17|0|80.4001254964
17|255586|60.6311067835
17|141075|37.0040192354
17|131753|51.8372412805
22|154230|74.2323163074
22|17678|76.5574038679
22|87463|49.7102869111
22|79500|69.4234270975
22|22625|64.726078162
22|246667|53.0689784649
23|254334|80.3316246739
23|73667|75.106232488
23|0|64.6848242981
23|87506|74.5761386045
23|185975|75.9124338411
23|135338|86.6788198489
24|178994|56.5611298225
24|135746|40.2034160456
24|166175|12.8338493886
24|1068|56.3827610451
24|0|-0.698910705539
24|36899|38.8053615842
26|73667|56.850946691
26|279989|30.6339288089
26|161583|47.3967976076
26|0|67.7703953925
26|161583|47.3967976076
26|153662|-24.553082692
30|257830|65.8053726594
30|0|46.5107940932
30|281785|87.9677042694
30|135354|69.7883399896
30|279989|81.24486083
30|0|46.5107940932
32|237425|49.0325917426
32|202309|106.162475683
32|180868|96.5624326045
32|182287|99.6180403787
32|113264|74.7992929059
32|202697|88.3473280997
36|173170|53.9982082087
36|135552|46.6342072381
36|0|21.7511408222
36|0|21.7511408222
36|144802|86.6157877282
36|240944|67.638659661
39|176213|18.626872737
39|97080|15.5350169255
39|86954|32.8800749669
39|158410|38.6868055963
39|233740|23.8606438698
39|181236|24.3736808599
44|130374|41.5195117646
44|286727|47.8386807921
44|123265|45.4985974371
44|112039|49.7841454323
44|66480|44.0680422771
44|73120|40.8345209757
48|153013|115.39205804
48|68148|127.594183347
48|109793|138.969723469
48|128069|99.9026494084
48|275300|109.358872944
48|126369|132.053833322
58|120641|73.3878968695
58|22347|39.7041030308
58|110385|63.9663181077
58|22935|83.7381430266
58|39540|167.132457946
58|79500|89.1680286477
59|266347|67.0180060163
59|143622|10.1014110572
59|263587|-19.2164588798
59|11616|81.9268875301
59|85945|67.771713494
59|192639|10.9107289988
60|232859|87.2259987213
60|154852|64.3306277344
60|212235|88.1145358458
60|94233|88.3648470835
60|154852|64.3306277344
60|187609|87.5461152412
61|24771|-16.5830288885
61|257965|96.0647008441
61|112400|96.0051459798
61|242177|93.0041714591
61|178617|99.2101836478
61|0|188.005147392
65|192546|38.5732316609
65|51210|90.9105575464
65|287786|73.4176467219
65|36899|57.0195517272
65|51210|90.9105575464
65|91679|62.4549030676
67|166257|25.7626302336
67|224444|42.6599096495
67|49094|15.7078062738
67|33269|15.2904810261
67|232894|38.2190233992
67|64052|44.4903471589
68|22935|92.1663672659
68|93023|91.947495347
68|28822|78.3674963187
68|45979|90.6741160151
68|184221|42.711079607
68|293453|60.2928608784
69|33168|76.4047792325
69|224968|59.4184651792
69|28341|82.3272089077
69|182018|83.8904903676
69|140764|87.3652901203
69|224968|59.4184651792
71|103916|74.8064140193
71|252973|54.1878389666
71|133614|66.7417958058
71|33269|74.9305009379
71|270238|73.5154837809
71|57021|82.7341156529
76|112032|52.4653201242
76|245069|89.0702238616
76|182642|74.0494346593
76|191898|84.0760839189
76|232604|78.8329692951
76|0|-62.3529804547
82|0|54.3327199309
82|0|54.3327199309
82|189054|79.7701140906
82|0|54.3327199309
82|162344|42.4167451612
82|274999|75.5988016059
83|252460|50.8086812243
83|144802|66.8622621509
83|0|56.4811567893
83|183223|52.9956633829
83|15975|-11.0148871997
83|120641|-8.99350649672
90|254470|57.0177751799
90|153937|65.2309829223
90|134540|86.8765092575
90|41507|63.3691023959
90|195772|85.1112699908
90|222273|95.0747178116
91|236546|-8.70010264986
91|236794|61.4515574759
91|33269|55.1565540456
91|227042|44.549797883
91|270238|62.8759192703
91|277273|52.5822408536
96|32655|66.8351558153
96|73667|53.214412428
96|78745|68.7916790155
96|166257|60.3061176181
96|99823|71.5779198226
96|78745|68.7916790155
97|140762|59.1496020716
97|100355|79.4864055671
97|130575|70.1353932768
97|246910|68.5186596567
97|4216|86.6957182056
97|18063|46.623312142
98|18727|61.6554854081
98|250370|87.2023344857
98|268902|20.7080420483
98|266352|80.421619513
98|252917|60.860076016
98|142653|76.4722396345
99|0|-24.6064583028
99|185975|3.10118168739
99|0|-24.6064583028
99|0|-24.6064583028
99|0|-24.6064583028
99|0|-24.6064583028
103|227135|71.3918404461
103|194206|41.1487504306
103|217690|35.3434604974
103|179007|62.704072984
103|180487|85.6595142412
103|28341|84.0394310719
107|20204|7.37551017016
107|191898|31.2387758081
107|18727|14.3393317618
107|0|81.6496486087
107|276506|66.0170054898
107|80591|72.4010092975
108|89843|53.0929577505
108|3296|11.9630512111
108|30786|89.8748148923
108|201533|88.9166449275
108|224886|77.3888968911
108|293719|-34.4677804046
113|30786|86.1838604993
113|138869|84.9928533701
113|18131|70.2762162484
113|73667|98.0841177467
113|199204|60.8170862919
113|195282|77.5127515779
117|102299|47.8048625198
117|0|208.020527423
117|3600|68.2300664091
117|35496|91.9242656297
117|0|208.020527423
117|139383|28.9132426346
118|215005|58.9649852409
118|100355|43.4113406843
118|244384|67.9064351176
118|276530|61.6885537776
118|199204|72.7150426993
118|236546|54.8108677872
119|281022|58.099196053
119|68823|66.4466475685
119|197011|47.5646638769
119|59402|37.8043077812
119|83537|69.4512067714
119|0|19.1251740991
120|0|74.6121567291
120|45979|28.5312762675
120|277464|40.0189687047
120|11828|39.064161044
120|156196|4.30436293986
120|291812|28.1842008857
123|285558|32.7676063972
123|45979|88.218378668
123|23301|87.1487119687
123|233685|81.1643270506
123|51210|90.1936035394
123|289660|85.4254501022
124|36899|93.0467379504
124|236660|93.4155413818
124|32973|57.9451513602
124|289650|84.4553247072
124|102427|87.9524210128
124|142559|78.1504337495
126|286176|9.613539878
126|87506|84.4744865312
126|245257|47.1713063931
126|135338|77.1663322349
126|180487|-5.05215872458
126|151233|23.4862764741
127|141075|59.3109316875
127|168504|74.2146728893
127|253660|72.1095680765
127|277464|80.8949231324
127|282171|70.5452004147
127|211565|71.0593735571
130|187326|45.9520097581
130|293873|22.7868337861
130|94918|53.056155083
130|290378|41.0123935113
130|227957|37.6711821663
130|165176|26.4620051808
131|94701|66.4801307913
131|45979|83.1254155044
131|165161|88.9413798905
131|242948|87.8481206302
131|238818|60.0941805899
131|264322|80.8168884053
135|178205|64.0468169684
135|231613|92.4503888431
135|0|79.6216252717
135|143150|77.60746484
135|200733|38.1637442742
135|285743|63.0886341686
136|294489|116.677432077
136|139717|59.0386210764
136|236546|34.536033459
136|242177|108.242585781
136|139717|59.0386210764
136|139717|59.0386210764
137|80171|69.2403130522
137|98399|31.9157238388
137|281022|59.6005234057
137|124134|21.6373647708
137|103665|59.8521424601
137|99218|15.4527773885
138|66418|59.7106384955
138|188768|59.5283360272
138|244384|80.0069105149
138|93023|88.2888070713
138|239462|84.4167604577
138|112400|40.4618796096
139|140764|66.1157481663
